"order_number","date","month_number","name","category","size","quantity","price","revenue"
"3516","2015-02-28","2","The Vegetables + Vegetables Pizza","Veggie","L",1,"20.25","20.25"
"3517","2015-02-28","2","The Italian Capocollo Pizza","Classic","M",1,"16.00","16.00"
"3517","2015-02-28","2","The Spicy Italian Pizza","Supreme","S",1,"12.50","12.50"
"3518","2015-02-28","2","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3518","2015-02-28","2","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"3519","2015-02-28","2","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"3519","2015-02-28","2","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"3520","2015-02-28","2","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"3520","2015-02-28","2","The Mexicana Pizza","Veggie","L",1,"20.25","20.25"
"3521","2015-02-28","2","The Spinach Supreme Pizza","Supreme","M",1,"16.50","16.50"
"3521","2015-02-28","2","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"3522","2015-02-28","2","The Chicken Pesto Pizza","Chicken","S",1,"12.75","12.75"
"3522","2015-02-28","2","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"3522","2015-02-28","2","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"3522","2015-02-28","2","The Spinach and Feta Pizza","Veggie","M",1,"16.00","16.00"
"3523","2015-02-28","2","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"3524","2015-02-28","2","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"3524","2015-02-28","2","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"3524","2015-02-28","2","The Mexicana Pizza","Veggie","S",1,"12.00","12.00"
"3525","2015-02-28","2","The Chicken Pesto Pizza","Chicken","S",1,"12.75","12.75"
"3525","2015-02-28","2","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3525","2015-02-28","2","The Spinach and Feta Pizza","Veggie","L",1,"20.25","20.25"
"3526","2015-02-28","2","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"3527","2015-02-28","2","The Classic Deluxe Pizza","Classic","S",1,"12.00","12.00"
"3527","2015-02-28","2","The Pepperoni, Mushroom, and Peppers Pizza","Classic","M",1,"14.50","14.50"
"3527","2015-02-28","2","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"3528","2015-02-28","2","The Sicilian Pizza","Supreme","L",1,"20.25","20.25"
"3528","2015-02-28","2","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"3528","2015-02-28","2","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"3528","2015-02-28","2","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"3529","2015-02-28","2","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"3529","2015-02-28","2","The Pepper Salami Pizza","Supreme","M",1,"16.50","16.50"
"3530","2015-02-28","2","The Classic Deluxe Pizza","Classic","S",1,"12.00","12.00"
"3530","2015-02-28","2","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"3530","2015-02-28","2","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"3531","2015-03-01","3","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"3532","2015-03-01","3","The Southwest Chicken Pizza","Chicken","S",1,"12.75","12.75"
"3533","2015-03-01","3","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"3533","2015-03-01","3","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"3533","2015-03-01","3","The Vegetables + Vegetables Pizza","Veggie","L",1,"20.25","20.25"
"3534","2015-03-01","3","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3534","2015-03-01","3","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3535","2015-03-01","3","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"3535","2015-03-01","3","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"3536","2015-03-01","3","The Mediterranean Pizza","Veggie","L",1,"20.25","20.25"
"3537","2015-03-01","3","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3537","2015-03-01","3","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"3537","2015-03-01","3","The Sicilian Pizza","Supreme","L",1,"20.25","20.25"
"3537","2015-03-01","3","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3538","2015-03-01","3","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"3538","2015-03-01","3","The Pepperoni, Mushroom, and Peppers Pizza","Classic","S",1,"11.00","11.00"
"3538","2015-03-01","3","The Spinach and Feta Pizza","Veggie","M",1,"16.00","16.00"
"3538","2015-03-01","3","The Vegetables + Vegetables Pizza","Veggie","L",1,"20.25","20.25"
"3539","2015-03-01","3","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"3539","2015-03-01","3","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3539","2015-03-01","3","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"3539","2015-03-01","3","The Spinach and Feta Pizza","Veggie","M",1,"16.00","16.00"
"3539","2015-03-01","3","The Spinach and Feta Pizza","Veggie","S",1,"12.00","12.00"
"3540","2015-03-01","3","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"3541","2015-03-01","3","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"3542","2015-03-01","3","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"3543","2015-03-01","3","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"3544","2015-03-01","3","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"3544","2015-03-01","3","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"3545","2015-03-01","3","The Spinach Pesto Pizza","Veggie","S",1,"12.50","12.50"
"3545","2015-03-01","3","The Spinach and Feta Pizza","Veggie","L",1,"20.25","20.25"
"3546","2015-03-01","3","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3546","2015-03-01","3","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"3546","2015-03-01","3","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3546","2015-03-01","3","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"3547","2015-03-01","3","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"3547","2015-03-01","3","The Southwest Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3548","2015-03-01","3","The Classic Deluxe Pizza","Classic","L",1,"20.50","20.50"
"3548","2015-03-01","3","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"3549","2015-03-01","3","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"3549","2015-03-01","3","The Prosciutto and Arugula Pizza","Supreme","S",1,"12.50","12.50"
"3550","2015-03-01","3","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"3550","2015-03-01","3","The Italian Capocollo Pizza","Classic","S",1,"12.00","12.00"
"3551","2015-03-01","3","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"3552","2015-03-01","3","The Pepper Salami Pizza","Supreme","M",1,"16.50","16.50"
"3552","2015-03-01","3","The Four Cheese Pizza","Veggie","M",1,"14.75","14.75"
"3552","2015-03-01","3","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"3553","2015-03-01","3","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"3553","2015-03-01","3","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"3554","2015-03-01","3","The Spicy Italian Pizza","Supreme","S",1,"12.50","12.50"
"3555","2015-03-01","3","The Spinach Pesto Pizza","Veggie","S",1,"12.50","12.50"
"3555","2015-03-01","3","The Chicken Pesto Pizza","Chicken","L",1,"20.75","20.75"
"3555","2015-03-01","3","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"3555","2015-03-01","3","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"3556","2015-03-01","3","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"3556","2015-03-01","3","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3557","2015-03-01","3","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"3558","2015-03-01","3","The Greek Pizza","Classic","M",1,"16.00","16.00"
"3558","2015-03-01","3","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3559","2015-03-01","3","The Southwest Chicken Pizza","Chicken","S",1,"12.75","12.75"
"3559","2015-03-01","3","The Four Cheese Pizza","Veggie","M",1,"14.75","14.75"
"3559","2015-03-01","3","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"3559","2015-03-01","3","The Spinach Pesto Pizza","Veggie","M",1,"16.50","16.50"
"3560","2015-03-01","3","The Italian Capocollo Pizza","Classic","S",1,"12.00","12.00"
"3560","2015-03-01","3","The Mediterranean Pizza","Veggie","L",1,"20.25","20.25"
"3561","2015-03-01","3","The Pepper Salami Pizza","Supreme","M",1,"16.50","16.50"
"3561","2015-03-01","3","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"3562","2015-03-01","3","The Southwest Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3562","2015-03-01","3","The Italian Vegetables Pizza","Veggie","S",1,"12.75","12.75"
"3563","2015-03-01","3","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"3564","2015-03-01","3","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"3564","2015-03-01","3","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"3565","2015-03-01","3","The Spinach and Feta Pizza","Veggie","L",1,"20.25","20.25"
"3566","2015-03-01","3","The California Chicken Pizza","Chicken","S",1,"12.75","12.75"
"3566","2015-03-01","3","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"3567","2015-03-01","3","The Mediterranean Pizza","Veggie","L",1,"20.25","20.25"
"3568","2015-03-01","3","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"3568","2015-03-01","3","The Greek Pizza","Classic","S",1,"12.00","12.00"
"3569","2015-03-01","3","The Classic Deluxe Pizza","Classic","S",1,"12.00","12.00"
"3570","2015-03-01","3","The Pepperoni Pizza","Classic","S",1,"9.75","9.75"
"3570","2015-03-01","3","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3571","2015-03-01","3","The Pepperoni, Mushroom, and Peppers Pizza","Classic","L",1,"17.50","17.50"
"3571","2015-03-01","3","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"3571","2015-03-01","3","The Pepperoni Pizza","Classic","S",1,"9.75","9.75"
"3572","2015-03-01","3","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"3573","2015-03-01","3","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"3573","2015-03-01","3","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3573","2015-03-01","3","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3574","2015-03-01","3","The Thai Chicken Pizza","Chicken","S",1,"12.75","12.75"
"3574","2015-03-01","3","The Brie Carre Pizza","Supreme","S",1,"23.65","23.65"
"3574","2015-03-01","3","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"3575","2015-03-01","3","The Vegetables + Vegetables Pizza","Veggie","L",1,"20.25","20.25"
"3576","2015-03-01","3","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"3576","2015-03-01","3","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"3576","2015-03-01","3","The Thai Chicken Pizza","Chicken","S",1,"12.75","12.75"
"3577","2015-03-01","3","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3578","2015-03-01","3","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3579","2015-03-01","3","The Classic Deluxe Pizza","Classic","S",1,"12.00","12.00"
"3579","2015-03-01","3","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"3580","2015-03-02","3","The Pepperoni, Mushroom, and Peppers Pizza","Classic","S",1,"11.00","11.00"
"3581","2015-03-02","3","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"3582","2015-03-02","3","The Prosciutto and Arugula Pizza","Supreme","M",1,"16.50","16.50"
"3582","2015-03-02","3","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"3583","2015-03-02","3","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"3583","2015-03-02","3","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3583","2015-03-02","3","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"3583","2015-03-02","3","The Spinach Pesto Pizza","Veggie","M",1,"16.50","16.50"
"3583","2015-03-02","3","The Spinach and Feta Pizza","Veggie","S",1,"12.00","12.00"
"3583","2015-03-02","3","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"3583","2015-03-02","3","The Barbecue Chicken Pizza","Chicken","S",1,"12.75","12.75"
"3583","2015-03-02","3","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"3583","2015-03-02","3","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3583","2015-03-02","3","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"3583","2015-03-02","3","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"3583","2015-03-02","3","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"3583","2015-03-02","3","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"3584","2015-03-02","3","The Chicken Alfredo Pizza","Chicken","L",1,"20.75","20.75"
"3584","2015-03-02","3","The Thai Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3584","2015-03-02","3","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"3585","2015-03-02","3","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"3586","2015-03-02","3","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3587","2015-03-02","3","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"3587","2015-03-02","3","The Pepperoni, Mushroom, and Peppers Pizza","Classic","M",1,"14.50","14.50"
"3587","2015-03-02","3","The Spinach and Feta Pizza","Veggie","L",1,"20.25","20.25"
"3588","2015-03-02","3","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"3589","2015-03-02","3","The Mediterranean Pizza","Veggie","M",1,"16.00","16.00"
"3589","2015-03-02","3","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"3589","2015-03-02","3","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"3589","2015-03-02","3","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"3589","2015-03-02","3","The Barbecue Chicken Pizza","Chicken","S",1,"12.75","12.75"
"3589","2015-03-02","3","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3589","2015-03-02","3","The Chicken Pesto Pizza","Chicken","L",1,"20.75","20.75"
"3589","2015-03-02","3","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"3589","2015-03-02","3","The Hawaiian Pizza","Classic","M",1,"13.25","13.25"
"3590","2015-03-02","3","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"3590","2015-03-02","3","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"3590","2015-03-02","3","The Italian Vegetables Pizza","Veggie","M",1,"16.75","16.75"
"3590","2015-03-02","3","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"3591","2015-03-02","3","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"3592","2015-03-02","3","The Soppressata Pizza","Supreme","M",1,"16.50","16.50"
"3593","2015-03-02","3","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"3593","2015-03-02","3","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3593","2015-03-02","3","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"3593","2015-03-02","3","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3594","2015-03-02","3","The Pepperoni, Mushroom, and Peppers Pizza","Classic","S",1,"11.00","11.00"
"3595","2015-03-02","3","The Brie Carre Pizza","Supreme","S",1,"23.65","23.65"
"3595","2015-03-02","3","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3596","2015-03-02","3","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"3597","2015-03-02","3","The Spinach and Feta Pizza","Veggie","L",1,"20.25","20.25"
"3598","2015-03-02","3","The Soppressata Pizza","Supreme","L",1,"20.75","20.75"
"3599","2015-03-02","3","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"3600","2015-03-02","3","The Spinach Supreme Pizza","Supreme","S",1,"12.50","12.50"
"3600","2015-03-02","3","The Spinach Supreme Pizza","Supreme","L",1,"20.75","20.75"
"3601","2015-03-02","3","The Southwest Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3601","2015-03-02","3","The Hawaiian Pizza","Classic","M",1,"13.25","13.25"
"3601","2015-03-02","3","The Pepperoni, Mushroom, and Peppers Pizza","Classic","S",1,"11.00","11.00"
"3602","2015-03-02","3","The Mexicana Pizza","Veggie","L",1,"20.25","20.25"
"3603","2015-03-02","3","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"3604","2015-03-02","3","The California Chicken Pizza","Chicken","S",1,"12.75","12.75"
"3605","2015-03-02","3","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"3605","2015-03-02","3","The Prosciutto and Arugula Pizza","Supreme","M",1,"16.50","16.50"
"3606","2015-03-02","3","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"3606","2015-03-02","3","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"3606","2015-03-02","3","The Sicilian Pizza","Supreme","L",1,"20.25","20.25"
"3607","2015-03-02","3","The Spinach and Feta Pizza","Veggie","S",1,"12.00","12.00"
"3607","2015-03-02","3","The Spinach Supreme Pizza","Supreme","L",1,"20.75","20.75"
"3608","2015-03-02","3","The Mexicana Pizza","Veggie","L",1,"20.25","20.25"
"3608","2015-03-02","3","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"3608","2015-03-02","3","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3608","2015-03-02","3","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"3609","2015-03-02","3","The Thai Chicken Pizza","Chicken","S",1,"12.75","12.75"
"3609","2015-03-02","3","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3610","2015-03-02","3","The Classic Deluxe Pizza","Classic","S",1,"12.00","12.00"
"3610","2015-03-02","3","The Italian Vegetables Pizza","Veggie","L",1,"21.00","21.00"
"3610","2015-03-02","3","The Classic Deluxe Pizza","Classic","M",2,"16.00","32.00"
"3611","2015-03-02","3","The Southwest Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3612","2015-03-02","3","The Spinach Pesto Pizza","Veggie","M",1,"16.50","16.50"
"3613","2015-03-02","3","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"3613","2015-03-02","3","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"3614","2015-03-02","3","The Spinach Pesto Pizza","Veggie","L",1,"20.75","20.75"
"3614","2015-03-02","3","The Sicilian Pizza","Supreme","L",1,"20.25","20.25"
"3615","2015-03-02","3","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"3615","2015-03-02","3","The Barbecue Chicken Pizza","Chicken","S",1,"12.75","12.75"
"3615","2015-03-02","3","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"3616","2015-03-02","3","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"3616","2015-03-02","3","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3617","2015-03-02","3","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3617","2015-03-02","3","The Vegetables + Vegetables Pizza","Veggie","L",1,"20.25","20.25"
"3617","2015-03-02","3","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"3618","2015-03-02","3","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"3618","2015-03-02","3","The Prosciutto and Arugula Pizza","Supreme","L",1,"20.75","20.75"
"3618","2015-03-02","3","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"3618","2015-03-02","3","The Pepper Salami Pizza","Supreme","S",1,"12.50","12.50"
